Std-Xav-Tanh
0.23770533697710294
0.23933831307796272
0.23977334416121276
0.22270266873837583
0.23957144419010246
0.16961978693435745
0.23684358023958504
0.02080066159945735
0.18824968310342705
0.23987199074892182
0.10578058794108086
0.012076699218157166
0.020533936498163586
0.2393638544987021
0.23895996453416105
0.23662874770152215
0.2367882935896287
0.2395418733865931
0.2396119162785477
0.23948557134307324
