Std-Xav-Tanh
0.2398148181904065
0.23999660866809616
0.2399967321329281
0.23999687008605727
0.23999648394635364
0.2400007912225036
0.23999677273813855
0.23999676255046742
0.24003818014954537
0.23999680204268567
0.2399964677538469
0.23999721429402934
0.23999685948580657
0.23999685873174625
0.2399966727229847
0.23999679873047913
0.23999679132350363
0.23999886319242092
0.2399967373567355
0.23999700694890955
